loopCnt,thighDeg_RH,incPosDeg_RH,MotorRefCurrent_RH,MotorActCurrent_RH,FvectorRefCurrent_RH,accX_Global_RH,accY_Global_RH,gyroZ_Global_RH,thighDeg_LH,incPosDeg_LH,MotorRefCurrent_LH,MotorActCurrent_LH,FvectorRefCurrent_LH,accX_Global_LH,accY_Global_LH,gyroZ_Global_LH,u_RH,u_LH,EMG_Raw,EMG_Processed,Pvector_ref_RH,Pvector_ref_LH,extension_control_mode
200,12.821,27.126,0.000,0.000,0.000,1.656,8.484,11.185,11.613,24.247,0.000,-0.005,0.000,1.974,8.764,10.941,0.000,0.000,-0.004,0.000,0.000,0.000,7
201,12.887,27.192,0.000,0.005,0.000,1.524,8.477,11.246,11.679,24.313,0.000,-0.016,0.000,1.273,8.788,10.636,0.000,0.000,-0.005,0.000,0.000,0.000,7
202,12.953,27.236,0.000,0.000,0.000,1.349,8.407,11.154,11.767,24.401,0.000,0.000,0.000,1.404,8.685,10.208,0.000,0.000,-0.003,0.000,0.000,0.000,7
203,12.997,27.301,0.000,0.000,0.000,1.337,8.446,11.124,11.832,24.489,0.000,-0.027,0.000,1.715,8.594,10.269,0.000,0.000,-0.003,0.000,0.000,0.000,7
204,13.063,27.367,0.000,-0.005,0.000,1.373,8.506,11.246,11.920,24.555,0.000,-0.005,0.000,1.754,8.611,10.391,0.000,0.000,-0.005,0.000,0.000,0.000,7
205,13.107,27.433,0.000,0.000,0.000,1.126,8.348,10.788,12.008,24.643,0.000,0.000,0.000,1.790,8.568,10.117,0.000,0.000,-0.007,0.000,0.000,0.000,7
206,13.151,27.499,0.000,-0.038,0.000,0.818,8.204,10.117,12.096,24.731,0.000,-0.005,0.000,1.787,8.405,9.751,0.000,0.000,-0.007,0.000,0.000,0.000,7
207,13.195,27.565,0.000,-0.049,0.000,0.889,8.276,9.842,12.184,24.818,0.000,0.000,0.000,1.457,8.541,9.262,0.000,0.000,-0.007,0.000,0.000,0.000,7
208,13.261,27.631,0.000,0.016,0.000,1.220,8.324,9.781,12.272,24.906,0.000,-0.005,0.000,1.452,8.585,8.865,0.000,0.000,-0.007,0.000,0.000,0.000,7
209,13.305,27.697,0.000,-0.005,0.000,1.126,8.182,9.506,12.338,24.994,0.000,0.005,0.000,1.926,8.285,9.018,0.000,0.000,-0.005,0.000,0.000,0.000,7
210,13.349,27.741,0.000,0.049,0.000,1.122,8.146,9.445,12.448,25.082,0.000,0.000,0.000,2.178,8.031,9.537,0.000,0.000,0.002,0.000,0.000,0.000,7
211,13.415,27.807,0.000,0.027,0.000,1.387,8.269,9.537,12.536,25.148,0.000,-0.005,0.000,1.924,7.974,9.781,0.000,0.000,0.003,0.000,0.000,0.000,7
212,13.458,27.873,0.000,0.016,0.000,1.165,8.197,9.262,12.623,25.236,0.000,-0.005,0.000,1.593,8.142,10.056,0.000,0.000,0.008,0.000,0.000,0.000,7
213,13.502,27.939,0.000,0.016,0.000,0.760,8.051,8.774,12.711,25.324,0.000,0.016,0.000,1.567,8.120,9.934,0.000,0.000,0.008,0.000,0.000,0.000,7
214,13.568,28.005,0.000,-0.005,0.000,1.160,8.175,8.865,12.799,25.412,0.000,0.005,0.000,1.438,8.110,9.598,0.000,0.000,0.006,0.000,0.000,0.000,7
215,13.612,28.070,0.000,0.027,0.000,0.940,8.149,8.865,12.887,25.500,0.000,0.016,0.000,1.438,8.340,9.354,0.000,0.000,0.003,0.000,0.000,0.000,7
216,13.656,28.136,0.000,0.000,0.000,1.146,8.266,8.957,12.953,25.588,0.000,0.005,0.000,1.526,8.326,9.110,0.000,0.000,0.000,0.000,0.000,0.000,7
217,13.722,28.202,0.000,0.005,0.000,1.419,8.328,9.140,13.041,25.653,0.000,-0.005,0.000,1.409,8.146,9.049,0.000,0.000,0.001,0.000,0.000,0.000,7
218,13.788,28.246,0.000,-0.016,0.000,1.356,8.261,9.567,13.107,25.741,0.000,0.005,0.000,1.146,8.290,9.232,0.000,0.000,0.003,0.000,0.000,0.000,7
219,13.832,28.312,0.000,0.000,0.000,1.074,8.223,9.628,13.195,25.829,0.000,0.000,0.000,1.093,8.295,9.171,0.000,0.000,-0.003,0.000,0.000,0.000,7
220,13.898,28.378,0.000,-0.038,0.000,0.746,8.118,9.201,13.261,25.895,0.000,0.000,0.000,1.167,8.206,8.591,0.000,0.000,-0.014,0.000,0.000,0.000,7
221,13.942,28.444,0.000,0.000,0.000,0.868,8.115,8.896,13.327,25.983,0.000,0.000,0.000,1.411,8.319,8.103,0.000,0.000,-0.017,0.000,0.000,0.000,7
222,13.986,28.510,0.000,0.000,0.000,0.889,8.137,8.652,13.415,26.071,0.000,0.005,0.000,1.589,8.333,8.042,0.000,0.000,-0.016,0.000,0.000,0.000,7
223,14.030,28.598,0.000,0.000,0.000,0.760,8.122,8.408,13.502,26.137,0.000,0.000,0.000,1.483,8.245,8.011,0.000,0.000,-0.016,0.000,0.000,0.000,7
224,14.096,28.642,0.000,0.000,0.000,1.050,8.154,8.194,13.568,26.225,0.000,0.000,0.000,1.536,8.120,7.889,0.000,0.000,-0.015,0.000,0.000,0.000,7
225,14.140,28.730,0.000,0.027,0.000,1.275,8.192,7.919,13.656,26.313,0.000,-0.016,0.000,1.550,8.072,7.706,0.000,0.000,-0.011,0.000,0.000,0.000,7
226,14.206,28.774,0.000,-0.005,0.000,0.980,8.201,7.492,13.744,26.401,0.000,0.016,0.000,1.469,8.106,7.492,0.000,0.000,-0.009,0.000,0.000,0.000,7
227,14.271,28.862,0.000,0.005,0.000,0.827,8.103,7.187,13.832,26.488,0.000,-0.016,0.000,1.469,8.218,7.126,0.000,0.000,-0.010,0.000,0.000,0.000,7
228,14.315,28.927,0.000,-0.027,0.000,0.657,7.945,6.851,13.920,26.554,0.000,-0.005,0.000,1.531,8.127,7.095,0.000,0.000,-0.015,0.000,0.000,0.000,7
229,14.359,28.993,0.000,0.016,0.000,0.715,7.979,6.485,13.986,26.642,0.000,0.005,0.000,1.210,8.108,7.126,0.000,0.000,-0.016,0.000,0.000,0.000,7
230,14.425,29.059,0.000,-0.005,0.000,1.107,8.094,6.363,14.074,26.730,0.000,-0.005,0.000,1.083,8.161,6.912,0.000,0.000,-0.018,0.000,0.000,0.000,7
231,14.491,29.125,0.000,0.038,0.000,1.119,8.110,6.485,14.162,26.818,0.000,-0.005,0.000,1.842,7.921,6.973,0.000,0.000,-0.019,0.000,0.000,0.000,7
232,14.535,29.191,0.000,-0.005,0.000,1.064,8.108,6.638,14.228,26.884,0.000,-0.005,0.000,1.306,8.079,6.912,0.000,0.000,-0.017,0.000,0.000,0.000,7
233,14.601,29.257,0.000,-0.016,0.000,1.117,8.008,6.668,14.315,26.972,0.000,0.000,0.000,1.409,8.031,6.699,0.000,0.000,-0.016,0.000,0.000,0.000,7
234,14.667,29.323,0.000,0.005,0.000,1.026,7.974,6.516,14.403,27.038,0.000,0.000,0.000,1.498,8.120,6.546,0.000,0.000,-0.013,0.000,0.000,0.000,7
235,14.711,29.389,0.000,-0.071,0.000,0.870,7.974,6.302,14.469,27.126,0.000,0.000,0.000,1.292,8.156,6.332,0.000,0.000,-0.008,0.000,0.000,0.000,7
236,14.777,29.455,0.000,0.000,0.000,0.789,7.897,5.875,14.557,27.192,0.000,0.000,0.000,1.378,8.134,6.027,0.000,0.000,-0.005,0.000,0.000,0.000,7
237,14.821,29.543,0.000,-0.016,0.000,0.801,7.926,5.570,14.623,27.279,0.000,0.005,0.000,1.416,8.168,5.936,0.000,0.000,0.000,0.000,0.000,0.000,7
238,14.887,29.609,0.000,0.005,0.000,0.978,8.027,5.386,14.689,27.345,0.000,-0.016,0.000,1.251,8.216,5.692,0.000,0.000,0.002,0.000,0.000,0.000,7
239,14.953,29.675,0.000,0.016,0.000,1.141,8.099,5.325,14.777,27.433,0.000,0.000,0.000,1.196,8.166,5.478,0.000,0.000,0.003,0.000,0.000,0.000,7
240,15.019,29.740,0.000,0.000,0.000,1.141,8.015,5.142,14.843,27.499,0.000,0.000,0.000,1.172,8.137,5.234,0.000,0.000,0.002,0.000,0.000,0.000,7
241,15.084,29.828,0.000,0.005,0.000,1.445,8.082,5.447,14.909,27.587,0.000,0.005,0.000,1.330,8.110,5.081,0.000,0.000,0.003,0.000,0.000,0.000,7
242,15.172,29.894,0.000,-0.005,0.000,1.577,8.149,5.692,14.997,27.653,0.000,-0.005,0.000,1.457,8.005,5.081,0.000,0.000,0.003,0.000,0.000,0.000,7
243,15.238,29.960,0.000,-0.016,0.000,1.167,8.048,5.417,15.084,27.741,0.000,0.000,0.000,1.524,7.893,5.264,0.000,0.000,0.002,0.000,0.000,0.000,7
244,15.304,30.048,0.000,-0.016,0.000,1.105,8.110,5.386,15.172,27.829,0.000,0.000,0.000,1.553,7.873,5.417,0.000,0.000,-0.002,0.000,0.000,0.000,7
245,15.392,30.114,0.000,0.016,0.000,1.234,8.110,5.509,15.260,27.895,0.000,-0.005,0.000,1.581,7.924,5.509,0.000,0.000,-0.006,0.000,0.000,0.000,7
246,15.436,30.180,0.000,0.027,0.000,0.937,8.063,5.386,15.348,27.983,0.000,0.005,0.000,1.567,8.008,5.722,0.000,0.000,-0.007,0.000,0.000,0.000,7
247,15.502,30.268,0.000,-0.016,0.000,0.858,8.077,5.234,15.414,28.070,0.000,0.000,0.000,1.294,8.120,5.722,0.000,0.000,-0.006,0.000,0.000,0.000,7
248,15.568,30.334,0.000,-0.005,0.000,1.119,8.034,5.173,15.502,28.136,0.000,0.005,0.000,1.007,8.187,5.600,0.000,0.000,-0.007,0.000,0.000,0.000,7
249,15.634,30.400,0.000,0.005,0.000,0.933,7.974,5.081,15.568,28.224,0.000,0.000,0.000,0.978,8.189,5.509,0.000,0.000,-0.008,0.000,0.000,0.000,7
250,15.700,30.488,0.000,-0.016,0.000,0.942,8.024,5.020,15.634,28.290,0.000,0.005,0.000,1.138,8.280,4.959,0.000,0.000,-0.009,0.000,0.000,0.000,7
251,15.766,30.553,0.000,-0.005,0.000,1.325,8.127,5.051,15.700,28.378,0.000,0.000,0.000,1.273,8.374,4.562,0.000,0.000,-0.006,0.000,0.000,0.000,7
252,15.832,30.619,0.000,-0.016,0.000,0.856,8.020,4.746,15.788,28.466,0.000,0.000,0.000,1.337,8.343,4.410,0.000,0.000,-0.004,0.000,0.000,0.000,7
253,15.897,30.707,0.000,-0.027,0.000,0.930,8.022,4.288,15.854,28.532,0.000,-0.016,0.000,1.387,8.395,4.379,0.000,0.000,-0.003,0.000,0.000,0.000,7
254,15.963,30.773,0.000,0.016,0.000,0.880,7.905,3.861,15.941,28.598,0.000,-0.005,0.000,1.328,8.477,4.349,0.000,0.000,0.000,0.000,0.000,0.000,7
255,16.029,30.839,0.000,0.000,0.000,1.088,7.950,3.555,16.007,28.686,0.000,0.000,0.000,1.268,8.467,4.074,0.000,0.000,-0.003,0.000,0.000,0.000,7
256,16.117,30.927,0.000,-0.016,0.000,1.225,7.957,3.128,16.095,28.752,0.000,0.027,0.000,1.237,8.575,3.861,0.000,0.000,-0.005,0.000,0.000,0.000,7
257,16.183,30.993,0.000,0.000,0.000,1.237,7.900,2.945,16.161,28.840,0.000,0.000,0.000,1.103,8.714,3.220,0.000,0.000,-0.008,0.000,0.000,0.000,7
258,16.271,31.059,0.000,-0.049,0.000,1.502,7.976,3.189,16.227,28.905,0.000,-0.005,0.000,1.103,8.666,2.640,0.000,0.000,-0.007,0.000,0.000,0.000,7
259,16.337,31.147,0.000,-0.005,0.000,1.648,7.993,3.647,16.293,28.993,0.000,-0.016,0.000,1.340,8.496,2.823,0.000,0.000,-0.004,0.000,0.000,0.000,7
260,16.425,31.213,0.000,0.005,0.000,1.498,7.950,3.830,16.381,29.059,0.000,0.005,0.000,1.488,8.395,3.128,0.000,0.000,-0.003,0.000,0.000,0.000,7
261,16.513,31.301,0.000,0.016,0.000,1.249,7.859,3.861,16.469,29.147,0.000,0.000,0.000,1.577,8.446,3.525,0.000,0.000,0.000,0.000,0.000,0.000,7
262,16.579,31.388,0.000,-0.027,0.000,0.968,7.744,3.738,16.557,29.235,0.000,0.005,0.000,1.852,8.434,3.952,0.000,0.000,0.001,0.000,0.000,0.000,7
263,16.645,31.454,0.000,0.016,0.000,0.971,7.811,3.891,16.645,29.301,0.000,0.016,0.000,1.806,8.419,4.288,0.000,0.000,0.002,0.000,0.000,0.000,7
264,16.732,31.542,0.000,-0.016,0.000,1.055,7.850,3.922,16.732,29.389,0.000,0.005,0.000,1.431,8.678,4.410,0.000,0.000,0.002,0.000,0.000,0.000,7
265,16.798,31.608,0.000,0.005,0.000,1.009,7.766,4.013,16.798,29.477,0.000,0.000,0.000,1.311,8.807,4.501,0.000,0.000,0.004,0.000,0.000,0.000,7
266,16.864,31.696,0.000,0.000,0.000,0.806,7.835,3.677,16.886,29.543,0.000,0.000,0.000,1.553,8.889,4.654,0.000,0.000,0.005,0.000,0.000,0.000,7
267,16.930,31.762,0.000,0.000,0.000,0.930,7.940,3.372,16.974,29.631,0.000,0.005,0.000,1.610,9.001,4.746,0.000,0.000,0.006,0.000,0.000,0.000,7
268,17.018,31.850,0.000,0.005,0.000,1.471,8.118,3.281,17.040,29.696,0.000,-0.016,0.000,1.423,9.126,4.868,0.000,0.000,0.009,0.000,0.000,0.000,7
269,17.084,31.916,0.000,-0.016,0.000,1.301,8.173,3.372,17.106,29.762,0.000,-0.027,0.000,1.115,9.250,4.929,0.000,0.000,0.009,0.000,0.000,0.000,7
270,17.172,32.004,0.000,0.005,0.000,0.892,8.046,3.311,17.172,29.850,0.000,-0.016,0.000,1.706,8.901,4.898,0.000,0.000,0.005,0.000,0.000,0.000,7
271,17.238,32.070,0.000,0.005,0.000,1.040,8.118,3.403,17.260,29.916,0.000,-0.005,0.000,1.737,8.874,4.715,0.000,0.000,0.001,0.000,0.000,0.000,7
272,17.304,32.157,0.000,0.000,0.000,1.337,8.237,3.677,17.326,29.982,0.000,-0.005,0.000,0.923,9.506,4.379,0.000,0.000,-0.003,0.000,0.000,0.000,7
273,17.392,32.223,0.000,-0.016,0.000,1.270,8.197,3.708,17.392,30.070,0.000,-0.016,0.000,1.165,9.540,3.952,0.000,0.000,0.001,0.000,0.000,0.000,7
274,17.458,32.311,0.000,-0.005,0.000,1.308,8.228,3.922,17.458,30.136,0.000,-0.005,0.000,1.419,9.298,3.708,0.000,0.000,0.000,0.000,0.000,0.000,7
275,17.545,32.377,0.000,-0.005,0.000,0.971,8.139,3.891,17.545,30.224,0.000,0.000,0.000,1.500,9.449,3.983,0.000,0.000,-0.005,0.000,0.000,0.000,7
276,17.611,32.465,0.000,0.005,0.000,0.961,8.051,3.952,17.611,30.290,0.000,0.005,0.000,1.713,9.279,4.227,0.000,0.000,-0.006,0.000,0.000,0.000,7
277,17.677,32.531,0.000,0.016,0.000,1.608,8.242,4.227,17.699,30.378,0.000,0.005,0.000,1.524,9.284,3.983,0.000,0.000,-0.008,0.000,0.000,0.000,7
278,17.765,32.619,0.000,-0.027,0.000,1.488,8.257,4.227,17.787,30.444,0.000,-0.005,0.000,1.464,9.554,3.830,0.000,0.000,-0.008,0.000,0.000,0.000,7
279,17.831,32.685,0.000,0.000,0.000,1.119,8.075,4.196,17.853,30.531,0.000,0.000,0.000,1.586,9.458,3.861,0.000,0.000,-0.012,0.000,0.000,0.000,7
280,17.919,32.773,0.000,-0.005,0.000,1.174,8.079,4.471,17.941,30.597,0.000,0.005,0.000,1.718,9.418,3.983,0.000,0.000,-0.018,0.000,0.000,0.000,7
281,17.985,32.839,0.000,-0.016,0.000,1.270,8.144,4.776,18.029,30.685,0.000,0.005,0.000,1.783,9.509,4.105,0.000,0.000,-0.020,0.000,0.000,0.000,7
282,18.051,32.927,0.000,0.005,0.000,1.100,8.099,4.715,18.117,30.773,0.000,-0.016,0.000,1.790,9.521,4.379,0.000,0.000,-0.019,0.000,0.000,0.000,7
283,18.139,32.992,0.000,0.000,0.000,1.115,8.146,4.440,18.183,30.839,0.000,0.016,0.000,1.780,9.657,4.593,0.000,0.000,-0.016,0.000,0.000,0.000,7
284,18.205,33.080,0.000,-0.005,0.000,1.237,8.182,4.410,18.271,30.927,0.000,0.000,0.000,1.780,9.789,4.410,0.000,0.000,-0.012,0.000,0.000,0.000,7
285,18.271,33.146,0.000,0.000,0.000,1.282,8.233,4.532,18.358,31.015,0.000,0.005,0.000,1.644,10.122,4.410,0.000,0.000,-0.007,0.000,0.000,0.000,7
286,18.358,33.212,0.000,0.027,0.000,1.289,8.355,5.020,18.424,31.081,0.000,0.000,0.000,1.282,10.421,4.532,0.000,0.000,-0.004,0.000,0.000,0.000,7
287,18.424,33.300,0.000,-0.027,0.000,1.534,8.620,5.570,18.490,31.169,0.000,0.005,0.000,1.146,9.921,4.440,0.000,0.000,-0.004,0.000,0.000,0.000,7
288,18.512,33.366,0.000,0.027,0.000,1.672,8.580,5.997,18.578,31.235,0.000,0.000,0.000,1.512,9.379,4.349,0.000,0.000,-0.004,0.000,0.000,0.000,7
289,18.578,33.454,0.000,0.000,0.000,1.502,8.359,6.241,18.644,31.322,0.000,0.005,0.000,1.986,9.434,4.562,0.000,0.000,-0.005,0.000,0.000,0.000,7
290,18.666,33.520,0.000,-0.016,0.000,1.565,8.285,6.210,18.732,31.388,0.000,0.000,0.000,1.735,9.683,4.868,0.000,0.000,-0.003,0.000,0.000,0.000,7
291,18.732,33.608,0.000,0.016,0.000,1.148,7.940,5.814,18.820,31.476,0.000,0.005,0.000,1.670,9.736,5.234,0.000,0.000,0.000,0.000,0.000,0.000,7
292,18.798,33.674,0.000,0.016,0.000,0.830,8.000,5.173,18.886,31.542,0.000,0.005,0.000,2.213,9.315,5.753,0.000,0.000,0.001,0.000,0.000,0.000,7
293,18.886,33.762,0.000,0.005,0.000,1.007,8.343,4.868,18.974,31.630,0.000,-0.005,0.000,2.065,9.298,6.088,0.000,0.000,0.003,0.000,0.000,0.000,7
294,18.952,33.827,0.000,-0.049,0.000,1.411,8.307,4.929,19.062,31.696,0.000,0.038,0.000,1.457,9.707,6.180,0.000,0.000,0.005,0.000,0.000,0.000,7
295,19.040,33.915,0.000,-0.005,0.000,1.696,8.192,5.386,19.127,31.784,0.000,0.005,0.000,1.172,9.717,6.027,0.000,0.000,0.006,0.000,0.000,0.000,7
296,19.127,34.003,0.000,-0.005,0.000,2.022,8.367,5.783,19.193,31.850,0.000,0.000,0.000,1.100,9.820,5.997,0.000,0.000,0.004,0.000,0.000,0.000,7
297,19.215,34.069,0.000,0.000,0.000,2.070,8.374,6.363,19.281,31.938,0.000,0.016,0.000,1.208,9.894,6.149,0.000,0.000,-0.003,0.000,0.000,0.000,7
298,19.303,34.157,0.000,-0.016,0.000,1.759,8.405,6.851,19.347,32.026,0.000,0.005,0.000,1.534,9.710,6.332,0.000,0.000,-0.007,0.000,0.000,0.000,7
299,19.369,34.223,0.000,-0.005,0.000,1.608,8.544,7.004,19.435,32.114,0.000,0.016,0.000,1.658,9.758,6.607,0.000,0.000,-0.009,0.000,0.000,0.000,7
300,19.457,34.311,0.000,0.005,0.000,1.572,8.606,7.034,19.501,32.179,0.000,-0.005,0.000,1.512,9.827,6.851,0.000,0.000,-0.007,0.000,0.000,0.000,7
301,19.545,34.377,0.000,0.005,0.000,1.380,8.563,7.004,19.589,32.267,0.000,0.000,0.000,1.047,9.892,6.760,0.000,0.000,-0.005,0.000,0.000,0.000,7
302,19.611,34.465,0.000,0.000,0.000,1.519,8.546,7.187,19.655,32.355,0.000,0.005,0.000,0.918,9.956,6.485,0.000,0.000,-0.004,0.000,0.000,0.000,7
303,19.699,34.553,0.000,-0.005,0.000,1.917,8.608,7.248,19.721,32.421,0.000,-0.038,0.000,0.925,9.846,6.302,0.000,0.000,-0.005,0.000,0.000,0.000,7
304,19.787,34.618,0.000,-0.027,0.000,2.082,8.640,7.340,19.787,32.509,0.000,0.000,0.000,0.930,9.930,6.424,0.000,0.000,-0.007,0.000,0.000,0.000,7
305,19.875,34.706,0.000,-0.005,0.000,2.223,8.786,7.584,19.853,32.597,0.000,0.005,0.000,0.956,9.873,6.271,0.000,0.000,-0.008,0.000,0.000,0.000,7
306,19.962,34.794,0.000,-0.005,0.000,2.190,8.879,7.584,19.919,32.663,0.000,0.005,0.000,1.052,9.937,5.905,0.000,0.000,-0.010,0.000,0.000,0.000,7
307,20.072,34.860,0.000,0.000,0.000,1.967,8.589,7.279,19.984,32.751,0.000,0.005,0.000,1.038,9.940,5.417,0.000,0.000,-0.009,0.000,0.000,0.000,7
308,20.160,34.948,0.000,-0.027,0.000,2.032,8.326,7.431,20.050,32.817,0.000,0.000,0.000,0.581,9.707,5.234,0.000,0.000,-0.009,0.000,0.000,0.000,7
309,20.248,35.036,0.000,0.005,0.000,1.775,8.369,7.187,20.116,32.905,0.000,0.000,0.000,0.619,9.578,5.051,0.000,0.000,-0.005,0.000,0.000,0.000,7
310,20.336,35.102,0.000,-0.027,0.000,1.768,8.393,7.156,20.182,32.992,0.000,-0.016,0.000,1.148,9.324,5.020,0.000,0.000,0.001,0.000,0.000,0.000,7
311,20.424,35.190,0.000,-0.005,0.000,2.046,8.434,7.340,20.248,33.058,0.000,-0.016,0.000,0.854,9.439,5.173,0.000,0.000,0.003,0.000,0.000,0.000,7
312,20.512,35.278,0.000,0.005,0.000,2.072,8.594,7.431,20.314,33.146,0.000,0.000,0.000,0.652,9.504,5.112,0.000,0.000,0.004,0.000,0.000,0.000,7
313,20.622,35.366,0.000,-0.038,0.000,2.623,8.642,7.919,20.380,33.234,0.000,-0.016,0.000,0.985,9.219,5.051,0.000,0.000,0.001,0.000,0.000,0.000,7
314,20.710,35.453,0.000,0.005,0.000,2.644,8.532,8.438,20.468,33.322,0.000,0.000,0.000,0.827,9.320,5.173,0.000,0.000,-0.005,0.000,0.000,0.000,7
315,20.819,35.519,0.000,-0.016,0.000,2.024,8.407,8.438,20.534,33.410,0.000,0.000,0.000,0.648,9.298,5.386,0.000,0.000,-0.007,0.000,0.000,0.000,7
316,20.907,35.607,0.000,0.005,0.000,1.699,8.242,8.133,20.600,33.476,0.000,0.000,0.000,0.956,9.051,5.570,0.000,0.000,-0.006,0.000,0.000,0.000,7
317,20.995,35.695,0.000,0.000,0.000,1.443,8.099,7.553,20.666,33.564,0.000,0.000,0.000,1.158,9.221,5.814,0.000,0.000,0.001,0.000,0.000,0.000,7
318,21.061,35.783,0.000,0.000,0.000,1.632,8.235,7.126,20.753,33.652,0.000,0.005,0.000,0.906,9.312,5.905,0.000,0.000,0.004,0.000,0.000,0.000,7
319,21.149,35.849,0.000,-0.027,0.000,2.108,8.359,7.126,20.819,33.740,0.000,-0.016,0.000,0.530,9.346,5.692,0.000,0.000,0.005,0.000,0.000,0.000,7
320,21.259,35.937,0.000,-0.060,0.000,1.964,8.163,7.156,20.863,33.805,0.000,-0.038,0.000,0.212,9.542,5.447,0.000,0.000,0.003,0.000,0.000,0.000,7
321,21.347,36.025,0.000,-0.016,0.000,2.060,8.280,7.218,20.929,33.893,0.000,0.005,0.000,-0.154,9.537,5.051,0.000,0.000,-0.006,0.000,0.000,0.000,7
322,21.435,36.113,0.000,-0.005,0.000,2.348,8.357,7.309,20.973,33.981,0.000,0.005,0.000,0.147,9.420,4.959,0.000,0.000,-0.009,0.000,0.000,0.000,7
323,21.545,36.179,0.000,0.016,0.000,2.252,8.137,7.248,21.039,34.069,0.000,0.005,0.000,0.863,9.269,5.020,0.000,0.000,-0.009,0.000,0.000,0.000,7
324,21.632,36.266,0.000,-0.005,0.000,2.436,8.280,7.279,21.105,34.135,0.000,0.005,0.000,0.923,9.193,5.020,0.000,0.000,-0.009,0.000,0.000,0.000,7
325,21.742,36.354,0.000,0.005,0.000,2.180,8.266,6.943,21.171,34.223,0.000,0.016,0.000,0.628,9.296,5.112,0.000,0.000,-0.009,0.000,0.000,0.000,7
326,21.830,36.442,0.000,0.005,0.000,1.675,8.010,6.516,21.237,34.311,0.000,-0.005,0.000,0.339,9.224,4.898,0.000,0.000,-0.008,0.000,0.000,0.000,7
327,21.918,36.508,0.000,0.027,0.000,1.830,8.065,6.485,21.303,34.399,0.000,0.000,0.000,0.456,9.176,4.532,0.000,0.000,-0.003,0.000,0.000,0.000,7
328,22.006,36.596,0.000,-0.016,0.000,1.986,7.933,6.424,21.369,34.487,0.000,0.000,0.000,0.727,9.174,4.501,0.000,0.000,0.000,0.000,0.000,0.000,7
329,22.116,36.684,0.000,-0.027,0.000,1.912,7.945,6.088,21.435,34.553,0.000,-0.016,0.000,0.420,9.238,4.562,0.000,0.000,0.001,0.000,0.000,0.000,7
330,22.204,36.750,0.000,-0.005,0.000,2.022,7.981,5.875,21.501,34.640,0.000,0.000,0.000,0.154,9.138,4.623,0.000,0.000,-0.004,0.000,0.000,0.000,7
331,22.292,36.838,0.000,0.000,0.000,1.905,7.878,5.783,21.566,34.728,0.000,0.005,0.000,0.468,8.977,4.532,0.000,0.000,-0.008,0.000,0.000,0.000,7
332,22.379,36.926,0.000,0.005,0.000,1.629,7.773,5.295,21.654,34.816,0.000,0.000,0.000,1.165,8.968,4.776,0.000,0.000,-0.009,0.000,0.000,0.000,7
333,22.467,37.014,0.000,0.000,0.000,1.560,7.823,4.715,21.720,34.904,0.000,-0.016,0.000,0.983,9.001,4.959,0.000,0.000,-0.006,0.000,0.000,0.000,7
334,22.555,37.079,0.000,0.016,0.000,1.725,7.854,4.440,21.808,34.992,0.000,-0.005,0.000,0.518,9.078,5.173,0.000,0.000,-0.005,0.000,0.000,0.000,7
335,22.643,37.167,0.000,0.027,0.000,1.806,7.814,4.074,21.874,35.080,0.000,0.005,0.000,0.751,8.925,5.631,0.000,0.000,-0.004,0.000,0.000,0.000,7
336,22.753,37.255,0.000,0.005,0.000,1.727,7.919,3.830,21.940,35.168,0.000,-0.005,0.000,0.142,9.178,5.386,0.000,0.000,-0.003,0.000,0.000,0.000,7
337,22.841,37.321,0.000,0.000,0.000,1.742,7.840,3.799,22.006,35.256,0.000,-0.005,0.000,0.119,9.298,4.837,0.000,0.000,0.000,0.000,0.000,0.000,7
338,22.929,37.409,0.000,0.005,0.000,1.854,7.759,3.708,22.072,35.344,0.000,-0.005,0.000,0.545,9.265,4.562,0.000,0.000,0.002,0.000,0.000,0.000,7
339,23.017,37.497,0.000,0.005,0.000,1.601,7.804,3.525,22.138,35.431,0.000,-0.005,0.000,0.674,9.265,4.471,0.000,0.000,0.007,0.000,0.000,0.000,7
340,23.105,37.563,0.000,0.027,0.000,1.476,7.756,3.098,22.204,35.497,0.000,0.000,0.000,0.672,9.166,4.685,0.000,0.000,0.009,0.000,0.000,0.000,7
341,23.192,37.651,0.000,0.005,0.000,1.577,7.639,2.701,22.270,35.585,0.000,0.000,0.000,0.846,9.205,4.959,0.000,0.000,0.013,0.000,0.000,0.000,7
342,23.280,37.717,0.000,0.000,0.000,1.629,7.754,2.426,22.358,35.673,0.000,0.000,0.000,0.911,9.269,4.990,0.000,0.000,0.014,0.000,0.000,0.000,7
343,23.368,37.805,0.000,0.000,0.000,1.727,7.854,2.396,22.423,35.761,0.000,0.005,0.000,0.605,9.269,4.776,0.000,0.000,0.014,0.000,0.000,0.000,7
344,23.456,37.870,0.000,0.005,0.000,1.792,7.720,2.548,22.489,35.849,0.000,-0.005,0.000,0.415,9.387,4.562,0.000,0.000,0.011,0.000,0.000,0.000,7
345,23.544,37.958,0.000,0.005,0.000,1.914,7.730,2.579,22.555,35.937,0.000,0.016,0.000,0.569,9.372,4.288,0.000,0.000,0.006,0.000,0.000,0.000,7
346,23.632,38.046,0.000,0.027,0.000,1.794,7.732,2.701,22.643,36.025,0.000,-0.016,0.000,0.873,9.248,4.440,0.000,0.000,0.000,0.000,0.000,0.000,7
