loopCnt,thighDeg_RH,incPosDeg_RH,MotorRefCurrent_RH,MotorActCurrent_RH,FvectorRefCurrent_RH,accX_Global_RH,accY_Global_RH,gyroZ_Global_RH,thighDeg_LH,incPosDeg_LH,MotorRefCurrent_LH,MotorActCurrent_LH,FvectorRefCurrent_LH,accX_Global_LH,accY_Global_LH,gyroZ_Global_LH,u_RH,u_LH,EMG_Raw,EMG_Processed,Pvector_ref_RH,Pvector_ref_LH,extension_control_mode
200,-10.800,4.999,-0.225,-0.214,0.000,3.150,8.522,1.358,11.481,18.600,0.511,0.522,0.000,3.990,7.955,-2.701,0.000,0.000,-0.234,0.000,0.000,0.000,0
201,-10.844,4.955,-0.225,-0.247,0.000,3.293,8.632,1.663,11.569,18.666,0.511,0.511,0.000,3.286,8.072,-2.762,0.000,0.000,-0.241,0.000,0.000,0.000,0
202,-10.888,4.911,-0.225,-0.236,0.000,3.195,8.458,1.572,11.657,18.754,0.511,0.500,0.000,3.186,8.122,-2.853,0.000,0.000,-0.246,0.000,0.000,0.000,0
203,-10.932,4.867,-0.225,-0.225,0.000,3.138,8.424,1.328,11.745,18.842,0.511,0.511,0.000,3.351,8.189,-2.853,0.000,0.000,-0.249,0.000,0.000,0.000,0
204,-10.976,4.823,-0.225,-0.214,0.000,3.281,8.580,1.266,11.810,18.930,0.511,0.511,0.000,3.509,7.952,-2.670,0.000,0.000,-0.251,0.000,0.000,0.000,0
205,-11.019,4.779,-0.225,-0.214,0.000,3.353,8.611,1.358,11.898,19.018,0.511,0.511,0.000,3.681,7.861,-2.396,0.000,0.000,-0.252,0.000,0.000,0.000,0
206,-11.063,4.735,-0.225,-0.247,0.000,3.279,8.594,1.297,11.986,19.084,0.511,0.511,0.000,3.643,7.969,-1.999,0.000,0.000,-0.254,0.000,0.000,0.000,0
207,-11.107,4.713,-0.225,-0.236,0.000,3.205,8.616,1.175,12.074,19.171,0.511,0.500,0.000,3.250,8.137,-2.152,0.000,0.000,-0.252,0.000,0.000,0.000,0
208,-11.151,4.669,-0.225,-0.247,0.000,3.257,8.668,1.205,12.162,19.259,0.511,0.500,0.000,3.176,8.048,-2.304,0.000,0.000,-0.250,0.000,0.000,0.000,0
209,-11.195,4.625,-0.225,-0.236,0.000,3.377,8.666,1.083,12.228,19.325,0.511,0.511,0.000,3.109,8.020,-2.487,0.000,0.000,-0.247,0.000,0.000,0.000,0
210,-11.217,4.581,-0.225,-0.214,0.000,3.509,8.685,1.022,12.316,19.413,0.511,0.511,0.000,3.336,8.039,-2.365,0.000,0.000,-0.240,0.000,0.000,0.000,0
211,-11.261,4.537,-0.214,-0.214,0.000,3.506,8.762,1.022,12.382,19.501,0.511,0.511,0.000,3.691,7.948,-2.121,0.000,0.000,-0.234,0.000,0.000,0.000,0
212,-11.305,4.515,-0.214,-0.214,0.000,3.391,8.752,1.175,12.492,19.567,0.511,0.522,0.000,3.844,7.816,-1.846,0.000,0.000,-0.227,0.000,0.000,0.000,0
213,-11.327,4.472,-0.214,-0.203,0.000,3.468,8.707,1.205,12.580,19.655,0.511,0.500,0.000,3.748,7.871,-1.602,0.000,0.000,-0.217,0.000,0.000,0.000,0
214,-11.371,4.428,-0.214,-0.214,0.000,3.549,8.704,1.328,12.667,19.743,0.511,0.500,0.000,3.336,8.003,-1.694,0.000,0.000,-0.205,0.000,0.000,0.000,0
215,-11.393,4.384,-0.214,-0.236,0.000,3.549,8.776,1.541,12.733,19.809,0.511,0.489,0.000,3.178,8.060,-1.877,0.000,0.000,-0.190,0.000,0.000,0.000,0
216,-11.437,4.362,-0.214,-0.225,0.000,3.573,8.781,1.724,12.799,19.897,0.511,0.500,0.000,3.169,8.115,-1.938,0.000,0.000,-0.174,0.000,0.000,0.000,0
217,-11.481,4.318,-0.214,-0.225,0.000,3.600,8.752,1.907,12.887,19.984,0.500,0.522,0.000,3.396,8.072,-1.999,0.000,0.000,-0.150,0.000,0.000,0.000,0
218,-11.503,4.274,-0.214,-0.236,0.000,3.657,8.802,2.029,12.975,20.050,0.500,0.522,0.000,3.784,7.988,-1.938,0.000,0.000,-0.121,0.000,0.000,0.000,0
219,-11.547,4.252,-0.214,-0.225,0.000,3.523,8.755,1.816,13.063,20.138,0.500,0.511,0.000,3.856,7.976,-1.755,0.000,0.000,-0.093,0.000,0.000,0.000,0
220,-11.569,4.208,-0.214,-0.203,0.000,3.514,8.678,1.846,13.151,20.226,0.500,0.500,0.000,3.633,7.967,-1.633,0.000,0.000,-0.072,0.000,0.000,0.000,0
221,-11.591,4.164,-0.214,-0.192,0.000,3.760,8.834,2.152,13.217,20.292,0.500,0.511,0.000,3.391,8.070,-1.968,0.000,0.000,-0.050,0.000,0.000,0.000,0
222,-11.635,4.120,-0.214,-0.214,0.000,3.818,8.877,2.579,13.305,20.380,0.500,0.511,0.000,3.504,8.156,-2.274,0.000,0.000,-0.027,0.000,0.000,0.000,0
223,-11.657,4.098,-0.214,-0.225,0.000,3.772,8.764,2.762,13.393,20.468,0.500,0.511,0.000,4.047,8.036,-1.816,0.000,0.000,-0.003,0.000,0.000,0.000,0
224,-11.701,4.054,-0.214,-0.214,0.000,3.691,8.673,2.945,13.480,20.534,0.500,0.500,0.000,3.916,8.003,-1.328,0.000,0.000,0.020,0.000,0.000,0.000,0
225,-11.723,4.010,-0.214,-0.225,0.000,3.643,8.666,3.159,13.568,20.622,0.500,0.500,0.000,3.485,8.077,-1.450,0.000,0.000,0.045,0.000,0.000,0.000,0
226,-11.767,3.988,-0.214,-0.192,0.000,3.715,8.726,3.281,13.634,20.688,0.500,0.467,0.000,3.605,8.132,-1.511,0.000,0.000,0.065,0.000,0.000,0.000,0
227,-11.789,3.944,-0.214,-0.214,0.000,3.784,8.575,3.250,13.722,20.775,0.500,0.500,0.000,3.801,8.170,-1.511,0.000,0.000,0.086,0.000,0.000,0.000,0
228,-11.810,3.900,-0.214,-0.225,0.000,3.669,8.467,3.128,13.810,20.841,0.500,0.500,0.000,4.150,8.134,-1.175,0.000,0.000,0.114,0.000,0.000,0.000,0
229,-11.854,3.878,-0.214,-0.203,0.000,3.681,8.565,3.037,13.898,20.907,0.500,0.489,0.000,4.289,7.981,-0.687,0.000,0.000,0.148,0.000,0.000,0.000,0
230,-11.876,3.834,-0.214,-0.214,0.000,3.775,8.592,2.884,13.986,20.995,0.500,0.478,0.000,3.935,7.936,-0.534,0.000,0.000,0.175,0.000,0.000,0.000,0
231,-11.898,3.790,-0.214,-0.203,0.000,3.755,8.527,2.976,14.074,21.061,0.500,0.500,0.000,3.952,8.046,-0.473,0.000,0.000,0.194,0.000,0.000,0.000,0
232,-11.942,3.746,-0.214,-0.214,0.000,3.918,8.506,3.159,14.162,21.149,0.500,0.478,0.000,3.945,8.166,-0.443,0.000,0.000,0.208,0.000,0.000,0.000,0
233,-11.964,3.702,-0.214,-0.181,0.000,3.973,8.508,3.586,14.228,21.215,0.500,0.489,0.000,3.731,8.170,-0.534,0.000,0.000,0.220,0.000,0.000,0.000,0
234,-11.986,3.659,-0.214,-0.225,0.000,3.935,8.369,3.647,14.315,21.303,0.500,0.511,0.000,3.911,8.113,-0.443,0.000,0.000,0.228,0.000,0.000,0.000,0
235,-12.030,3.615,-0.214,-0.225,0.000,3.782,8.288,3.311,14.403,21.369,0.500,0.511,0.000,4.043,8.046,-0.351,0.000,0.000,0.231,0.000,0.000,0.000,0
236,-12.052,3.571,-0.214,-0.192,0.000,3.899,8.391,2.976,14.469,21.435,0.500,0.500,0.000,4.205,7.943,0.107,0.000,0.000,0.228,0.000,0.000,0.000,0
237,-12.074,3.549,-0.214,-0.192,0.000,4.021,8.343,2.853,14.557,21.523,0.489,0.511,0.000,4.174,8.003,0.381,0.000,0.000,0.220,0.000,0.000,0.000,0
238,-12.096,3.505,-0.214,-0.203,0.000,4.100,8.331,3.037,14.645,21.588,0.489,0.500,0.000,4.153,7.996,0.595,0.000,0.000,0.205,0.000,0.000,0.000,0
239,-12.118,3.461,-0.214,-0.236,0.000,4.136,8.391,3.250,14.733,21.654,0.489,0.511,0.000,3.921,8.063,0.656,0.000,0.000,0.184,0.000,0.000,0.000,0
240,-12.140,3.417,-0.214,-0.214,0.000,4.059,8.319,3.433,14.799,21.720,0.489,0.500,0.000,3.772,7.998,0.595,0.000,0.000,0.162,0.000,0.000,0.000,0
241,-12.162,3.373,-0.214,-0.214,0.000,4.296,8.355,3.433,14.887,21.786,0.489,0.500,0.000,3.844,8.031,0.687,0.000,0.000,0.142,0.000,0.000,0.000,0
242,-12.162,3.329,-0.214,-0.214,0.000,4.510,8.486,3.708,14.953,21.874,0.489,0.500,0.000,3.875,8.108,0.626,0.000,0.000,0.124,0.000,0.000,0.000,0
243,-12.184,3.307,-0.214,-0.214,0.000,4.380,8.573,4.105,15.019,21.940,0.489,0.478,0.000,3.983,7.996,0.351,0.000,0.000,0.106,0.000,0.000,0.000,0
244,-12.184,3.263,-0.203,-0.214,0.000,4.277,8.585,4.349,15.106,22.006,0.489,0.489,0.000,4.148,7.895,0.351,0.000,0.000,0.087,0.000,0.000,0.000,0
245,-12.206,3.241,-0.203,-0.225,0.000,4.299,8.541,4.532,15.172,22.072,0.489,0.500,0.000,4.074,7.890,0.412,0.000,0.000,0.063,0.000,0.000,0.000,0
246,-12.228,3.197,-0.203,-0.203,0.000,4.320,8.573,4.837,15.260,22.138,0.489,0.478,0.000,3.834,7.907,0.534,0.000,0.000,0.040,0.000,0.000,0.000,0
247,-12.228,3.153,-0.203,-0.203,0.000,4.294,8.616,5.142,15.326,22.182,0.489,0.478,0.000,3.830,7.933,0.443,0.000,0.000,0.017,0.000,0.000,0.000,0
248,-12.250,3.131,-0.203,-0.214,0.000,4.354,8.565,5.447,15.392,22.248,0.478,0.478,0.000,3.803,7.972,0.107,0.000,0.000,-0.005,0.000,0.000,0.000,0
249,-12.250,3.109,-0.203,-0.225,0.000,4.414,8.589,5.539,15.458,22.314,0.478,0.478,0.000,3.973,8.060,0.015,0.000,0.000,-0.025,0.000,0.000,0.000,0
250,-12.272,3.065,-0.203,-0.225,0.000,4.426,8.649,5.814,15.546,22.379,0.478,0.478,0.000,4.502,7.974,0.290,0.000,0.000,-0.044,0.000,0.000,0.000,0
251,-12.272,3.043,-0.203,-0.236,0.000,4.330,8.558,5.936,15.612,22.445,0.478,0.467,0.000,4.612,7.766,0.778,0.000,0.000,-0.059,0.000,0.000,0.000,0
252,-12.294,2.999,-0.203,-0.225,0.000,4.263,8.580,5.966,15.700,22.489,0.478,0.478,0.000,4.416,7.842,0.992,0.000,0.000,-0.069,0.000,0.000,0.000,0
253,-12.294,2.977,-0.203,-0.192,0.000,4.239,8.635,6.027,15.766,22.555,0.478,0.478,0.000,4.375,8.027,1.144,0.000,0.000,-0.075,0.000,0.000,0.000,0
254,-12.316,2.933,-0.203,-0.203,0.000,4.225,8.585,6.271,15.854,22.621,0.478,0.478,0.000,4.323,7.967,1.389,0.000,0.000,-0.076,0.000,0.000,0.000,0
255,-12.338,2.889,-0.203,-0.214,0.000,4.330,8.573,6.302,15.919,22.687,0.467,0.478,0.000,4.294,7.991,1.358,0.000,0.000,-0.078,0.000,0.000,0.000,0
256,-12.338,2.867,-0.203,-0.214,0.000,4.292,8.573,6.485,15.985,22.731,0.467,0.489,0.000,4.464,7.991,1.450,0.000,0.000,-0.080,0.000,0.000,0.000,0
257,-12.360,2.824,-0.203,-0.192,0.000,4.316,8.563,6.577,16.073,22.797,0.467,0.489,0.000,4.620,7.917,1.785,0.000,0.000,-0.081,0.000,0.000,0.000,0
258,-12.382,2.802,-0.203,-0.203,0.000,4.378,8.587,6.729,16.139,22.841,0.467,0.489,0.000,4.584,7.957,2.060,0.000,0.000,-0.082,0.000,0.000,0.000,0
259,-12.404,2.758,-0.203,-0.203,0.000,4.380,8.580,6.790,16.205,22.907,0.467,0.478,0.000,4.531,8.012,2.090,0.000,0.000,-0.082,0.000,0.000,0.000,0
260,-12.404,2.714,-0.203,-0.203,0.000,4.462,8.573,6.973,16.271,22.951,0.467,0.467,0.000,4.502,8.003,2.182,0.000,0.000,-0.082,0.000,0.000,0.000,0
261,-12.426,2.692,-0.203,-0.203,0.000,4.471,8.525,7.187,16.337,22.995,0.456,0.456,0.000,4.419,7.931,2.213,0.000,0.000,-0.081,0.000,0.000,0.000,0
262,-12.426,2.648,-0.203,-0.192,0.000,4.352,8.403,7.340,16.403,23.061,0.456,0.478,0.000,4.404,8.000,2.274,0.000,0.000,-0.075,0.000,0.000,0.000,0
263,-12.448,2.626,-0.203,-0.203,0.000,4.476,8.417,7.614,16.469,23.105,0.456,0.445,0.000,4.512,8.048,2.121,0.000,0.000,-0.067,0.000,0.000,0.000,0
264,-12.448,2.582,-0.192,-0.203,0.000,4.624,8.453,7.828,16.535,23.149,0.456,0.456,0.000,4.435,8.020,1.785,0.000,0.000,-0.066,0.000,0.000,0.000,0
265,-12.470,2.538,-0.192,-0.181,0.000,4.593,8.441,7.919,16.601,23.192,0.456,0.445,0.000,4.431,8.075,1.572,0.000,0.000,-0.072,0.000,0.000,0.000,0
266,-12.470,2.516,-0.192,-0.181,0.000,4.579,8.429,7.950,16.645,23.236,0.445,0.445,0.000,4.548,8.039,1.663,0.000,0.000,-0.081,0.000,0.000,0.000,0
267,-12.470,2.472,-0.192,-0.203,0.000,4.579,8.429,7.919,16.710,23.280,0.445,0.445,0.000,4.656,7.873,1.816,0.000,0.000,-0.084,0.000,0.000,0.000,0
268,-12.492,2.450,-0.192,-0.203,0.000,4.560,8.400,8.164,16.776,23.324,0.445,0.456,0.000,4.706,7.790,2.029,0.000,0.000,-0.080,0.000,0.000,0.000,0
269,-12.492,2.406,-0.192,-0.192,0.000,4.409,8.376,8.255,16.842,23.368,0.445,0.456,0.000,4.639,7.804,1.938,0.000,0.000,-0.072,0.000,0.000,0.000,0
270,-12.514,2.362,-0.192,-0.181,0.000,4.359,8.369,8.347,16.908,23.412,0.445,0.445,0.000,4.680,7.816,1.968,0.000,0.000,-0.060,0.000,0.000,0.000,0
271,-12.536,2.340,-0.192,-0.203,0.000,4.356,8.295,8.408,16.952,23.456,0.434,0.434,0.000,4.658,7.806,2.029,0.000,0.000,-0.049,0.000,0.000,0.000,0
272,-12.536,2.296,-0.192,-0.214,0.000,4.117,8.166,8.103,17.018,23.500,0.434,0.434,0.000,4.672,7.833,2.213,0.000,0.000,-0.042,0.000,0.000,0.000,0
273,-12.558,2.274,-0.192,-0.192,0.000,4.126,8.161,7.828,17.084,23.522,0.434,0.423,0.000,4.902,7.744,2.487,0.000,0.000,-0.041,0.000,0.000,0.000,0
274,-12.580,2.230,-0.192,-0.203,0.000,4.435,8.336,7.858,17.150,23.566,0.434,0.456,0.000,4.799,7.751,2.731,0.000,0.000,-0.042,0.000,0.000,0.000,0
275,-12.602,2.186,-0.192,-0.203,0.000,4.421,8.359,8.072,17.194,23.610,0.423,0.434,0.000,4.759,7.735,2.823,0.000,0.000,-0.040,0.000,0.000,0.000,0
276,-12.623,2.164,-0.192,-0.214,0.000,4.275,8.324,8.072,17.260,23.632,0.423,0.423,0.000,4.675,7.763,2.762,0.000,0.000,-0.035,0.000,0.000,0.000,0
277,-12.623,2.120,-0.192,-0.192,0.000,4.268,8.324,8.072,17.304,23.676,0.423,0.390,0.000,4.543,7.751,2.670,0.000,0.000,-0.027,0.000,0.000,0.000,0
278,-12.645,2.076,-0.192,-0.192,0.000,4.196,8.223,7.919,17.348,23.698,0.423,0.412,0.000,4.526,7.684,2.518,0.000,0.000,-0.018,0.000,0.000,0.000,0
279,-12.689,2.033,-0.192,-0.192,0.000,4.265,8.201,7.706,17.392,23.720,0.412,0.412,0.000,4.579,7.646,2.396,0.000,0.000,-0.013,0.000,0.000,0.000,0
280,-12.689,2.011,-0.192,-0.192,0.000,4.335,8.247,7.614,17.436,23.764,0.412,0.412,0.000,4.598,7.680,2.182,0.000,0.000,-0.013,0.000,0.000,0.000,0
281,-12.711,1.967,-0.192,-0.225,0.000,4.232,8.221,7.340,17.480,23.786,0.412,0.401,0.000,4.610,7.737,1.999,0.000,0.000,-0.014,0.000,0.000,0.000,0
282,-12.733,1.923,-0.192,-0.192,0.000,4.244,8.161,7.370,17.523,23.808,0.401,0.412,0.000,4.586,7.694,1.785,0.000,0.000,-0.013,0.000,0.000,0.000,0
283,-12.755,1.901,-0.192,-0.181,0.000,4.411,8.197,7.431,17.567,23.830,0.401,0.390,0.000,4.526,7.639,1.694,0.000,0.000,-0.010,0.000,0.000,0.000,0
284,-12.777,1.857,-0.192,-0.170,0.000,4.490,8.285,7.553,17.611,23.852,0.401,0.401,0.000,4.490,7.639,1.450,0.000,0.000,-0.007,0.000,0.000,0.000,0
285,-12.777,1.813,-0.192,-0.203,0.000,4.438,8.309,7.584,17.655,23.874,0.390,0.379,0.000,4.483,7.627,1.114,0.000,0.000,-0.004,0.000,0.000,0.000,0
286,-12.799,1.791,-0.192,-0.203,0.000,4.423,8.316,7.645,17.677,23.874,0.390,0.390,0.000,4.471,7.603,0.839,0.000,0.000,-0.002,0.000,0.000,0.000,0
287,-12.821,1.747,-0.192,-0.192,0.000,4.433,8.376,8.133,17.721,23.896,0.390,0.390,0.000,4.557,7.529,0.687,0.000,0.000,-0.001,0.000,0.000,0.000,0
288,-12.843,1.725,-0.192,-0.170,0.000,4.306,8.343,8.438,17.765,23.918,0.390,0.368,0.000,4.603,7.450,0.687,0.000,0.000,-0.000,0.000,0.000,0.000,0
289,-12.843,1.681,-0.192,-0.192,0.000,4.107,8.235,8.438,17.809,23.940,0.379,0.401,0.000,4.562,7.438,0.534,0.000,0.000,-0.000,0.000,0.000,0.000,0
290,-12.865,1.659,-0.192,-0.159,0.000,4.091,8.221,8.377,17.831,23.940,0.379,0.390,0.000,4.627,7.421,0.473,0.000,0.000,-0.001,0.000,0.000,0.000,0
291,-12.887,1.615,-0.192,-0.203,0.000,4.071,8.206,8.255,17.875,23.962,0.368,0.390,0.000,4.696,7.416,0.778,0.000,0.000,-0.010,0.000,0.000,0.000,0
292,-12.909,1.593,-0.192,-0.181,0.000,4.000,8.194,8.072,17.919,23.984,0.368,0.368,0.000,4.694,7.481,0.839,0.000,0.000,-0.018,0.000,0.000,0.000,0
293,-12.953,1.549,-0.192,-0.159,0.000,3.961,8.197,8.042,17.941,23.984,0.368,0.379,0.000,4.687,7.507,0.900,0.000,0.000,-0.019,0.000,0.000,0.000,0
294,-12.975,1.527,-0.181,-0.203,0.000,3.980,8.185,7.889,17.985,24.005,0.357,0.379,0.000,4.730,7.471,1.114,0.000,0.000,-0.017,0.000,0.000,0.000,0
295,-12.997,1.483,-0.181,-0.181,0.000,4.033,8.189,7.919,18.007,24.005,0.357,0.379,0.000,4.737,7.490,1.236,0.000,0.000,-0.012,0.000,0.000,0.000,0
296,-13.019,1.461,-0.181,-0.192,0.000,3.973,8.204,8.011,18.051,24.005,0.357,0.357,0.000,4.737,7.495,1.450,0.000,0.000,-0.012,0.000,0.000,0.000,0
297,-13.063,1.417,-0.181,-0.181,0.000,3.746,8.180,7.797,18.073,24.027,0.346,0.346,0.000,4.744,7.486,1.602,0.000,0.000,-0.014,0.000,0.000,0.000,0
298,-13.085,1.395,-0.181,-0.192,0.000,3.710,8.110,7.523,18.095,24.027,0.346,0.357,0.000,4.742,7.510,1.694,0.000,0.000,-0.021,0.000,0.000,0.000,0
299,-13.107,1.351,-0.181,-0.170,0.000,3.875,8.110,7.309,18.139,24.027,0.346,0.335,0.000,4.751,7.529,1.724,0.000,0.000,-0.034,0.000,0.000,0.000,0
300,-13.151,1.307,-0.181,-0.170,0.000,3.863,8.166,7.126,18.161,24.027,0.335,0.357,0.000,4.711,7.548,1.938,0.000,0.000,-0.044,0.000,0.000,0.000,0
301,-13.173,1.285,-0.181,-0.181,0.000,3.830,8.173,6.760,18.183,24.027,0.335,0.346,0.000,4.754,7.565,2.029,0.000,0.000,-0.052,0.000,0.000,0.000,0
302,-13.217,1.241,-0.181,-0.192,0.000,3.880,8.113,6.638,18.205,24.027,0.335,0.313,0.000,4.737,7.567,2.060,0.000,0.000,-0.058,0.000,0.000,0.000,0
303,-13.239,1.198,-0.181,-0.181,0.000,4.000,8.094,6.638,18.227,24.027,0.335,0.324,0.000,4.663,7.555,1.938,0.000,0.000,-0.064,0.000,0.000,0.000,0
304,-13.283,1.154,-0.181,-0.181,0.000,4.081,8.091,6.607,18.249,24.027,0.324,0.324,0.000,4.641,7.545,1.755,0.000,0.000,-0.069,0.000,0.000,0.000,0
305,-13.305,1.132,-0.181,-0.181,0.000,4.076,8.053,6.638,18.271,24.027,0.324,0.313,0.000,4.617,7.507,1.877,0.000,0.000,-0.077,0.000,0.000,0.000,0
306,-13.327,1.088,-0.181,-0.170,0.000,4.026,8.039,6.577,18.293,24.027,0.324,0.324,0.000,4.759,7.471,2.213,0.000,0.000,-0.085,0.000,0.000,0.000,0
307,-13.349,1.044,-0.181,-0.192,0.000,3.916,8.089,6.455,18.314,24.027,0.313,0.313,0.000,4.929,7.392,2.640,0.000,0.000,-0.094,0.000,0.000,0.000,0
308,-13.393,1.000,-0.181,-0.170,0.000,3.794,8.134,6.424,18.336,24.027,0.313,0.313,0.000,4.929,7.272,3.006,0.000,0.000,-0.102,0.000,0.000,0.000,0
309,-13.415,0.978,-0.181,-0.181,0.000,3.748,8.089,6.180,18.358,24.027,0.313,0.324,0.000,4.794,7.261,3.372,0.000,0.000,-0.106,0.000,0.000,0.000,0
310,-13.458,0.934,-0.181,-0.203,0.000,3.810,8.022,5.997,18.380,24.027,0.302,0.302,0.000,4.787,7.256,3.738,0.000,0.000,-0.111,0.000,0.000,0.000,0
311,-13.480,0.890,-0.181,-0.170,0.000,4.091,8.201,6.027,18.402,24.027,0.302,0.313,0.000,4.775,7.205,4.166,0.000,0.000,-0.117,0.000,0.000,0.000,0
312,-13.524,0.846,-0.181,-0.214,0.000,3.985,8.185,6.027,18.424,24.027,0.302,0.302,0.000,4.720,7.129,4.654,0.000,0.000,-0.122,0.000,0.000,0.000,0
313,-13.546,0.824,-0.181,-0.192,0.000,3.877,8.142,5.905,18.446,24.027,0.302,0.302,0.000,4.747,7.081,4.990,0.000,0.000,-0.126,0.000,0.000,0.000,0
314,-13.590,0.780,-0.181,-0.203,0.000,3.868,8.163,5.753,18.468,24.027,0.291,0.302,0.000,4.677,7.071,5.417,0.000,0.000,-0.127,0.000,0.000,0.000,0
315,-13.612,0.736,-0.181,-0.192,0.000,3.827,8.211,5.539,18.490,24.027,0.291,0.302,0.000,4.682,7.079,5.814,0.000,0.000,-0.127,0.000,0.000,0.000,0
316,-13.656,0.692,-0.181,-0.203,0.000,3.798,8.228,5.386,18.512,24.027,0.291,0.280,0.000,4.658,7.079,6.485,0.000,0.000,-0.130,0.000,0.000,0.000,0
317,-13.678,0.670,-0.181,-0.148,0.000,3.925,8.216,5.264,18.534,24.027,0.280,0.291,0.000,4.555,7.071,7.034,0.000,0.000,-0.138,0.000,0.000,0.000,0
318,-13.722,0.626,-0.181,-0.181,0.000,4.225,8.269,5.325,18.556,24.027,0.280,0.302,0.000,4.529,7.014,7.279,0.000,0.000,-0.149,0.000,0.000,0.000,0
319,-13.744,0.582,-0.181,-0.159,0.000,4.323,8.352,5.509,18.556,24.027,0.280,0.291,0.000,4.490,6.992,7.431,0.000,0.000,-0.154,0.000,0.000,0.000,0
320,-13.766,0.560,-0.181,-0.181,0.000,4.253,8.379,5.661,18.578,24.027,0.280,0.291,0.000,4.457,6.985,7.828,0.000,0.000,-0.158,0.000,0.000,0.000,0
321,-13.788,0.516,-0.181,-0.181,0.000,4.347,8.431,5.661,18.600,24.027,0.269,0.280,0.000,4.426,6.952,8.194,0.000,0.000,-0.164,0.000,0.000,0.000,0
322,-13.810,0.472,-0.181,-0.192,0.000,4.419,8.446,5.753,18.600,24.027,0.269,0.269,0.000,4.387,6.935,8.469,0.000,0.000,-0.168,0.000,0.000,0.000,0
323,-13.832,0.428,-0.181,-0.192,0.000,4.452,8.503,5.936,18.622,24.027,0.269,0.258,0.000,4.380,6.925,8.804,0.000,0.000,-0.173,0.000,0.000,0.000,0
324,-13.854,0.407,-0.181,-0.170,0.000,4.443,8.561,6.424,18.622,24.005,0.269,0.269,0.000,4.330,6.937,9.018,0.000,0.000,-0.174,0.000,0.000,0.000,0
325,-13.876,0.363,-0.181,-0.192,0.000,4.356,8.558,6.882,18.622,24.005,0.258,0.258,0.000,4.198,6.961,8.988,0.000,0.000,-0.176,0.000,0.000,0.000,0
326,-13.898,0.341,-0.181,-0.170,0.000,4.402,8.592,6.882,18.644,24.005,0.258,0.269,0.000,4.237,6.918,9.110,0.000,0.000,-0.179,0.000,0.000,0.000,0
327,-13.920,0.319,-0.181,-0.170,0.000,4.447,8.613,6.973,18.644,24.005,0.258,0.258,0.000,4.349,6.899,9.415,0.000,0.000,-0.182,0.000,0.000,0.000,0
328,-13.942,0.275,-0.181,-0.203,0.000,4.232,8.522,7.065,18.644,24.005,0.258,0.280,0.000,4.371,6.928,9.720,0.000,0.000,-0.186,0.000,0.000,0.000,0
329,-13.964,0.253,-0.181,-0.192,0.000,4.419,8.570,7.218,18.666,24.005,0.247,0.258,0.000,4.416,6.918,10.025,0.000,0.000,-0.189,0.000,0.000,0.000,0
330,-13.986,0.231,-0.181,-0.181,0.000,4.771,8.750,7.797,18.666,23.984,0.247,0.247,0.000,4.383,6.947,10.208,0.000,0.000,-0.194,0.000,0.000,0.000,0
331,-13.986,0.187,-0.181,-0.192,0.000,4.711,8.865,8.438,18.666,23.984,0.247,0.258,0.000,4.268,7.033,10.239,0.000,0.000,-0.200,0.000,0.000,0.000,0
332,-14.008,0.165,-0.181,-0.203,0.000,4.646,8.936,9.049,18.666,23.984,0.247,0.247,0.000,4.198,7.143,9.995,0.000,0.000,-0.205,0.000,0.000,0.000,0
333,-14.030,0.143,-0.181,-0.159,0.000,4.596,8.800,9.079,18.666,23.962,0.236,0.247,0.000,4.148,7.131,9.873,0.000,0.000,-0.208,0.000,0.000,0.000,0
334,-14.030,0.121,-0.170,-0.181,0.000,4.454,8.656,9.232,18.666,23.962,0.236,0.214,0.000,4.253,7.040,9.842,0.000,0.000,-0.208,0.000,0.000,0.000,0
335,-14.052,0.099,-0.170,-0.148,0.000,4.387,8.685,9.598,18.666,23.940,0.236,0.236,0.000,4.385,7.038,9.903,0.000,0.000,-0.203,0.000,0.000,0.000,0
336,-14.074,0.077,-0.170,-0.170,0.000,4.249,8.726,9.751,18.666,23.940,0.236,0.258,0.000,4.426,7.071,10.025,0.000,0.000,-0.190,0.000,0.000,0.000,0
337,-14.096,0.033,-0.170,-0.137,0.000,4.143,8.695,9.751,18.666,23.918,0.236,0.247,0.000,4.423,7.107,9.873,0.000,0.000,-0.181,0.000,0.000,0.000,0
338,-14.118,0.011,-0.170,-0.159,0.000,4.378,8.697,10.025,18.644,23.918,0.225,0.247,0.000,4.450,7.167,9.628,0.000,0.000,-0.180,0.000,0.000,0.000,0
339,-14.140,0.000,-0.170,-0.170,0.000,4.481,8.704,10.178,18.644,23.896,0.225,0.247,0.000,4.459,7.208,9.506,0.000,0.000,-0.186,0.000,0.000,0.000,0
340,-14.140,0.000,-0.170,-0.159,0.000,4.395,8.632,10.117,18.644,23.874,0.225,0.225,0.000,4.361,7.282,9.384,0.000,0.000,-0.192,0.000,0.000,0.000,0
341,-14.162,-0.011,-0.170,-0.148,0.000,4.313,8.539,10.208,18.622,23.852,0.225,0.236,0.000,4.320,7.349,9.110,0.000,0.000,-0.193,0.000,0.000,0.000,0
342,-14.184,-0.033,-0.170,-0.170,0.000,4.268,8.419,10.269,18.622,23.830,0.214,0.225,0.000,4.313,7.356,8.682,0.000,0.000,-0.191,0.000,0.000,0.000,0
