loopCnt,thighDeg_RH,incPosDeg_RH,MotorRefCurrent_RH,MotorActCurrent_RH,FvectorRefCurrent_RH,accX_Global_RH,accY_Global_RH,gyroZ_Global_RH,thighDeg_LH,incPosDeg_LH,MotorRefCurrent_LH,MotorActCurrent_LH,FvectorRefCurrent_LH,accX_Global_LH,accY_Global_LH,gyroZ_Global_LH,u_RH,u_LH,EMG_Raw,EMG_Processed,Pvector_ref_RH,Pvector_ref_LH,extension_control_mode
3695,-27.719,-15.568,0.000,-0.016,0.000,0.051,9.604,-0.046,-24.884,-11.459,0.000,0.005,0.000,0.111,10.239,0.137,0.000,0.000,-0.064,0.000,0.000,0.000,0
3696,-27.719,-15.568,0.000,0.005,0.000,0.090,9.619,-0.046,-24.906,-11.459,0.000,0.000,0.000,0.028,10.253,0.107,0.000,0.000,-0.065,0.000,0.000,0.000,0
3697,-27.741,-15.568,0.000,-0.016,0.000,0.181,9.619,-0.076,-24.906,-11.459,0.000,-0.005,0.000,0.102,10.282,0.229,0.000,0.000,-0.064,0.000,0.000,0.000,0
3698,-27.763,-15.568,0.000,-0.016,0.000,0.133,9.604,0.076,-24.928,-11.459,0.000,-0.016,0.000,0.183,10.277,0.381,0.000,0.000,-0.065,0.000,0.000,0.000,0
3699,-27.763,-15.568,0.000,0.000,0.000,0.056,9.583,0.229,-24.928,-11.459,0.000,0.000,0.000,0.152,10.191,0.351,0.000,0.000,-0.065,0.000,0.000,0.000,0
3700,-27.785,-15.568,0.000,-0.005,0.000,0.085,9.542,0.168,-24.950,-11.459,0.000,0.000,0.000,0.138,10.170,0.198,0.000,0.000,-0.058,0.000,0.000,0.000,0
3701,-27.785,-15.568,0.000,0.005,0.000,0.087,9.571,0.198,-24.972,-11.459,0.000,0.000,0.000,0.102,10.246,0.198,0.000,0.000,-0.054,0.000,0.000,0.000,0
3702,-27.807,-15.568,0.000,-0.005,0.000,0.092,9.612,0.168,-24.972,-11.459,0.000,0.000,0.000,0.071,10.234,0.320,0.000,0.000,-0.059,0.000,0.000,0.000,0
3703,-27.807,-15.568,0.000,-0.005,0.000,0.097,9.561,0.168,-24.972,-11.459,0.000,0.000,0.000,0.085,10.165,0.381,0.000,0.000,-0.065,0.000,0.000,0.000,0
3704,-27.807,-15.568,0.000,0.027,0.000,0.049,9.561,0.259,-24.994,-11.459,0.000,-0.027,0.000,0.114,10.126,0.381,0.000,0.000,-0.069,0.000,0.000,0.000,0
3705,-27.829,-15.568,0.000,0.000,0.000,0.013,9.636,0.320,-24.994,-11.459,0.000,-0.005,0.000,0.147,10.129,0.504,0.000,0.000,-0.064,0.000,0.000,0.000,0
3706,-27.829,-15.568,0.000,0.000,0.000,0.049,9.581,0.443,-25.016,-11.459,0.000,0.000,0.000,0.150,10.170,0.351,0.000,0.000,-0.060,0.000,0.000,0.000,0
3707,-27.829,-15.568,0.000,0.000,0.000,0.016,9.547,0.412,-25.038,-11.459,0.000,0.005,0.000,0.190,10.143,0.168,0.000,0.000,-0.051,0.000,0.000,0.000,0
3708,-27.829,-15.568,0.000,-0.005,0.000,-0.047,9.640,0.229,-25.060,-11.459,0.000,-0.016,0.000,0.159,10.102,0.412,0.000,0.000,-0.041,0.000,0.000,0.000,0
3709,-27.829,-15.568,0.000,0.000,0.000,-0.001,9.628,0.137,-25.060,-11.459,0.000,0.000,0.000,0.104,10.095,0.504,0.000,0.000,-0.043,0.000,0.000,0.000,0
3710,-27.829,-15.568,0.000,0.005,0.000,0.063,9.559,0.229,-25.082,-11.459,0.000,0.005,0.000,0.212,10.107,0.656,0.000,0.000,-0.048,0.000,0.000,0.000,0
3711,-27.829,-15.568,0.000,-0.005,0.000,0.040,9.600,0.290,-25.104,-11.459,0.000,0.000,0.000,0.205,10.100,0.595,0.000,0.000,-0.052,0.000,0.000,0.000,0
3712,-27.829,-15.568,0.000,-0.005,0.000,-0.063,9.657,0.290,-25.126,-11.459,0.000,-0.005,0.000,0.188,10.067,0.381,0.000,0.000,-0.053,0.000,0.000,0.000,0
3713,-27.829,-15.568,0.000,-0.016,0.000,-0.099,9.669,0.351,-25.148,-11.459,0.000,0.000,0.000,0.243,10.074,0.473,0.000,0.000,-0.056,0.000,0.000,0.000,0
3714,-27.807,-15.568,0.000,-0.005,0.000,0.000,9.626,0.412,-25.170,-11.459,0.000,0.000,0.000,0.214,10.093,0.656,0.000,0.000,-0.076,0.000,0.000,0.000,0
3715,-27.807,-15.568,0.000,0.005,0.000,0.008,9.638,0.443,-25.192,-11.459,0.000,0.005,0.000,0.138,10.093,0.656,0.000,0.000,-0.088,0.000,0.000,0.000,0
3716,-27.807,-15.568,0.000,0.000,0.000,-0.126,9.669,0.351,-25.192,-11.459,0.000,0.000,0.000,0.020,10.112,0.687,0.000,0.000,-0.080,0.000,0.000,0.000,0
3717,-27.785,-15.568,0.000,-0.005,0.000,-0.104,9.600,0.412,-25.214,-11.459,0.000,0.016,0.000,0.123,10.129,0.565,0.000,0.000,-0.070,0.000,0.000,0.000,0
3718,-27.785,-15.568,0.000,0.000,0.000,-0.013,9.616,0.504,-25.236,-11.459,0.000,-0.016,0.000,0.198,10.098,0.473,0.000,0.000,-0.052,0.000,0.000,0.000,0
3719,-27.785,-15.568,0.000,0.000,0.000,-0.013,9.616,0.687,-25.236,-11.459,0.000,-0.005,0.000,0.152,10.095,0.534,0.000,0.000,-0.037,0.000,0.000,0.000,0
3720,-27.785,-15.568,0.000,0.005,0.000,-0.083,9.604,0.626,-25.258,-11.459,0.000,0.005,0.000,0.202,10.181,0.687,0.000,0.000,-0.047,0.000,0.000,0.000,0
3721,-27.763,-15.568,0.000,0.000,0.000,-0.147,9.571,0.717,-25.280,-11.459,0.000,0.000,0.000,0.171,10.189,0.809,0.000,0.000,-0.071,0.000,0.000,0.000,0
3722,-27.741,-15.568,0.000,0.005,0.000,-0.085,9.578,0.656,-25.302,-11.459,0.000,0.000,0.000,0.095,10.170,0.656,0.000,0.000,-0.087,0.000,0.000,0.000,0
3723,-27.741,-15.568,0.000,-0.016,0.000,-0.104,9.595,0.595,-25.302,-11.459,0.000,0.005,0.000,0.083,10.181,0.626,0.000,0.000,-0.092,0.000,0.000,0.000,0
3724,-27.719,-15.568,0.000,0.016,0.000,-0.183,9.557,0.626,-25.324,-11.459,0.000,-0.005,0.000,0.123,10.181,0.778,0.000,0.000,-0.087,0.000,0.000,0.000,0
3725,-27.697,-15.568,0.000,0.000,0.000,-0.181,9.576,0.626,-25.324,-11.459,0.000,0.000,0.000,0.147,10.208,0.656,0.000,0.000,-0.078,0.000,0.000,0.000,0
3726,-27.675,-15.568,0.000,0.000,0.000,-0.198,9.626,0.595,-25.346,-11.459,0.000,-0.016,0.000,0.123,10.237,0.687,0.000,0.000,-0.072,0.000,0.000,0.000,0
3727,-27.653,-15.568,0.000,-0.016,0.000,-0.145,9.545,0.656,-25.346,-11.459,0.000,-0.016,0.000,0.083,10.251,0.839,0.000,0.000,-0.068,0.000,0.000,0.000,0
3728,-27.653,-15.568,0.000,-0.005,0.000,-0.083,9.502,0.870,-25.368,-11.459,0.000,-0.005,0.000,0.080,10.225,0.809,0.000,0.000,-0.066,0.000,0.000,0.000,0
3729,-27.631,-15.568,0.000,0.005,0.000,-0.119,9.528,0.870,-25.368,-11.459,0.000,0.000,0.000,0.128,10.205,0.870,0.000,0.000,-0.062,0.000,0.000,0.000,0
3730,-27.609,-15.568,0.000,-0.005,0.000,-0.123,9.492,0.931,-25.390,-11.459,0.000,-0.005,0.000,0.111,10.208,0.900,0.000,0.000,-0.061,0.000,0.000,0.000,0
3731,-27.609,-15.568,0.000,0.000,0.000,-0.114,9.482,1.083,-25.390,-11.459,0.000,0.027,0.000,0.028,10.229,0.839,0.000,0.000,-0.058,0.000,0.000,0.000,0
3732,-27.587,-15.568,0.000,-0.005,0.000,-0.162,9.573,0.961,-25.390,-11.459,0.000,-0.005,0.000,0.020,10.205,0.900,0.000,0.000,-0.058,0.000,0.000,0.000,0
3733,-27.565,-15.568,0.000,-0.005,0.000,-0.154,9.604,0.839,-25.390,-11.459,0.000,0.000,0.000,0.054,10.184,0.931,0.000,0.000,-0.064,0.000,0.000,0.000,0
3734,-27.543,-15.568,0.000,0.005,0.000,-0.147,9.542,0.931,-25.390,-11.459,0.000,0.000,0.000,0.044,10.196,0.900,0.000,0.000,-0.073,0.000,0.000,0.000,0
3735,-27.521,-15.568,0.000,-0.005,0.000,-0.157,9.566,1.022,-25.412,-11.459,0.000,0.000,0.000,0.000,10.160,0.931,0.000,0.000,-0.075,0.000,0.000,0.000,0
3736,-27.499,-15.568,0.000,0.005,0.000,-0.138,9.595,0.961,-25.390,-11.459,0.000,-0.005,0.000,-0.016,10.134,0.900,0.000,0.000,-0.071,0.000,0.000,0.000,0
3737,-27.499,-15.568,0.000,-0.005,0.000,-0.073,9.518,1.053,-25.390,-11.459,0.000,0.000,0.000,-0.011,10.189,0.900,0.000,0.000,-0.068,0.000,0.000,0.000,0
3738,-27.477,-15.568,0.000,0.000,0.000,-0.126,9.585,0.931,-25.390,-11.459,0.000,0.000,0.000,-0.004,10.225,0.900,0.000,0.000,-0.062,0.000,0.000,0.000,0
3739,-27.455,-15.568,0.000,0.000,0.000,-0.212,9.672,1.114,-25.390,-11.459,0.000,0.016,0.000,-0.080,10.079,0.931,0.000,0.000,-0.065,0.000,0.000,0.000,0
3740,-27.455,-15.568,0.000,0.000,0.000,-0.085,9.600,1.236,-25.390,-11.459,0.000,0.000,0.000,-0.068,10.086,1.114,0.000,0.000,-0.077,0.000,0.000,0.000,0
3741,-27.433,-15.568,0.000,-0.005,0.000,-0.083,9.569,1.083,-25.368,-11.459,0.000,-0.016,0.000,-0.126,10.138,1.053,0.000,0.000,-0.082,0.000,0.000,0.000,0
3742,-27.411,-15.568,0.000,-0.005,0.000,-0.200,9.669,1.083,-25.346,-11.459,0.000,-0.005,0.000,-0.107,10.110,0.870,0.000,0.000,-0.070,0.000,0.000,0.000,0
3743,-27.389,-15.568,0.000,0.005,0.000,-0.171,9.719,1.144,-25.346,-11.459,0.000,0.005,0.000,-0.083,10.081,0.870,0.000,0.000,-0.062,0.000,0.000,0.000,0
3744,-27.367,-15.568,0.000,0.000,0.000,-0.145,9.686,1.053,-25.346,-11.459,0.000,0.000,0.000,-0.063,10.081,0.900,0.000,0.000,-0.062,0.000,0.000,0.000,0
3745,-27.367,-15.568,0.000,0.000,0.000,-0.130,9.679,0.992,-25.324,-11.459,0.000,0.000,0.000,-0.133,10.093,1.114,0.000,0.000,-0.066,0.000,0.000,0.000,0
3746,-27.345,-15.568,0.000,-0.005,0.000,-0.128,9.698,1.053,-25.302,-11.459,0.000,0.000,0.000,-0.169,10.088,1.144,0.000,0.000,-0.068,0.000,0.000,0.000,0
3747,-27.323,-15.568,0.000,0.000,0.000,-0.133,9.645,1.236,-25.280,-11.459,0.000,0.000,0.000,-0.169,10.093,0.992,0.000,0.000,-0.070,0.000,0.000,0.000,0
3748,-27.301,-15.568,0.000,0.000,0.000,-0.119,9.679,1.236,-25.258,-11.459,0.000,-0.005,0.000,-0.138,10.150,0.961,0.000,0.000,-0.065,0.000,0.000,0.000,0
3749,-27.301,-15.568,0.000,0.005,0.000,-0.150,9.729,1.144,-25.258,-11.459,0.000,-0.005,0.000,-0.078,10.134,0.900,0.000,0.000,-0.053,0.000,0.000,0.000,0
3750,-27.279,-15.568,0.000,-0.016,0.000,-0.164,9.660,1.175,-25.236,-11.459,0.000,0.005,0.000,-0.205,10.105,0.656,0.000,0.000,-0.047,0.000,0.000,0.000,0
3751,-27.257,-15.568,0.000,0.000,0.000,-0.135,9.643,1.053,-25.214,-11.459,0.000,0.005,0.000,-0.265,10.105,0.595,0.000,0.000,-0.054,0.000,0.000,0.000,0
3752,-27.236,-15.568,0.000,0.016,0.000,-0.159,9.707,1.236,-25.192,-11.459,0.000,0.005,0.000,-0.205,10.098,0.778,0.000,0.000,-0.068,0.000,0.000,0.000,0
3753,-27.214,-15.568,0.000,0.000,0.000,-0.152,9.679,1.266,-25.170,-11.459,0.000,-0.016,0.000,-0.209,10.114,0.717,0.000,0.000,-0.085,0.000,0.000,0.000,0
3754,-27.214,-15.568,0.000,0.000,0.000,-0.104,9.691,1.083,-25.148,-11.459,0.000,0.005,0.000,-0.202,10.167,0.626,0.000,0.000,-0.096,0.000,0.000,0.000,0
3755,-27.192,-15.568,0.000,0.000,0.000,-0.154,9.786,0.900,-25.126,-11.459,0.000,0.000,0.000,-0.253,10.191,0.748,0.000,0.000,-0.100,0.000,0.000,0.000,0
3756,-27.170,-15.568,0.000,0.005,0.000,-0.171,9.705,0.931,-25.082,-11.459,0.000,0.000,0.000,-0.293,10.167,0.809,0.000,0.000,-0.100,0.000,0.000,0.000,0
3757,-27.148,-15.568,0.000,0.000,0.000,-0.114,9.619,1.022,-25.060,-11.459,0.000,0.000,0.000,-0.190,10.126,0.748,0.000,0.000,-0.096,0.000,0.000,0.000,0
3758,-27.148,-15.568,0.000,0.000,0.000,-0.104,9.686,1.175,-25.038,-11.459,0.000,-0.005,0.000,-0.245,10.158,0.565,0.000,0.000,-0.084,0.000,0.000,0.000,0
3759,-27.126,-15.568,0.000,-0.005,0.000,-0.119,9.736,1.175,-24.994,-11.459,0.000,0.005,0.000,-0.344,10.237,0.443,0.000,0.000,-0.062,0.000,0.000,0.000,0
3760,-27.104,-15.568,0.000,0.000,0.000,-0.140,9.717,0.961,-24.972,-11.459,0.000,0.005,0.000,-0.300,10.217,0.443,0.000,0.000,-0.045,0.000,0.000,0.000,0
3761,-27.104,-15.568,0.000,0.005,0.000,-0.126,9.698,0.809,-24.950,-11.459,0.000,0.000,0.000,-0.219,10.165,0.626,0.000,0.000,-0.050,0.000,0.000,0.000,0
3762,-27.082,-15.568,0.000,-0.005,0.000,-0.121,9.650,0.900,-24.906,-11.459,0.000,0.005,0.000,-0.238,10.189,0.565,0.000,0.000,-0.077,0.000,0.000,0.000,0
3763,-27.060,-15.568,0.000,0.000,0.000,-0.109,9.628,0.870,-24.884,-11.459,0.000,0.005,0.000,-0.267,10.186,0.534,0.000,0.000,-0.099,0.000,0.000,0.000,0
3764,-27.060,-15.568,0.000,0.005,0.000,-0.097,9.705,0.748,-24.862,-11.459,0.000,0.005,0.000,-0.265,10.177,0.443,0.000,0.000,-0.105,0.000,0.000,0.000,0
3765,-27.038,-15.568,0.000,-0.005,0.000,-0.085,9.712,0.687,-24.818,-11.459,0.000,0.005,0.000,-0.348,10.191,0.656,0.000,0.000,-0.103,0.000,0.000,0.000,0
3766,-27.038,-15.568,0.000,0.005,0.000,-0.085,9.626,0.687,-24.797,-11.459,0.000,-0.005,0.000,-0.344,10.170,0.656,0.000,0.000,-0.094,0.000,0.000,0.000,0
3767,-27.016,-15.568,0.000,-0.016,0.000,-0.083,9.559,0.778,-24.753,-11.459,0.000,-0.005,0.000,-0.312,10.203,0.381,0.000,0.000,-0.089,0.000,0.000,0.000,0
3768,-27.016,-15.568,0.000,0.005,0.000,-0.092,9.643,0.809,-24.709,-11.459,0.000,0.000,0.000,-0.317,10.220,0.443,0.000,0.000,-0.090,0.000,0.000,0.000,0
3769,-26.994,-15.568,0.000,0.000,0.000,-0.095,9.710,0.870,-24.687,-11.459,0.000,0.000,0.000,-0.262,10.184,0.565,0.000,0.000,-0.089,0.000,0.000,0.000,0
3770,-26.994,-15.568,0.000,0.000,0.000,-0.090,9.712,0.870,-24.665,-11.459,0.000,0.016,0.000,-0.253,10.148,0.656,0.000,0.000,-0.068,0.000,0.000,0.000,0
3771,-26.972,-15.568,0.000,0.005,0.000,-0.097,9.698,0.717,-24.621,-11.459,0.000,-0.005,0.000,-0.308,10.160,0.656,0.000,0.000,-0.048,0.000,0.000,0.000,0
3772,-26.972,-15.568,0.000,0.005,0.000,-0.087,9.607,0.656,-24.599,-11.459,0.000,0.005,0.000,-0.312,10.167,0.534,0.000,0.000,-0.056,0.000,0.000,0.000,0
3773,-26.950,-15.568,0.000,0.005,0.000,-0.121,9.612,0.626,-24.555,-11.459,0.000,0.000,0.000,-0.296,10.136,0.656,0.000,0.000,-0.072,0.000,0.000,0.000,0
3774,-26.928,-15.568,0.000,-0.005,0.000,-0.109,9.672,0.656,-24.533,-11.459,0.000,-0.005,0.000,-0.315,10.136,0.626,0.000,0.000,-0.074,0.000,0.000,0.000,0
3775,-26.928,-15.568,0.000,-0.005,0.000,-0.042,9.683,0.687,-24.489,-11.459,0.000,-0.005,0.000,-0.310,10.124,0.565,0.000,0.000,-0.059,0.000,0.000,0.000,0
3776,-26.928,-15.568,0.000,0.000,0.000,-0.083,9.683,0.656,-24.467,-11.459,0.000,0.000,0.000,-0.317,10.129,0.443,0.000,0.000,-0.047,0.000,0.000,0.000,0
3777,-26.906,-15.568,0.000,-0.005,0.000,-0.119,9.681,0.412,-24.423,-11.459,0.000,0.005,0.000,-0.217,10.071,0.534,0.000,0.000,-0.050,0.000,0.000,0.000,0
3778,-26.906,-15.568,0.000,-0.005,0.000,-0.078,9.614,0.473,-24.401,-11.459,0.000,0.016,0.000,-0.260,10.045,0.504,0.000,0.000,-0.053,0.000,0.000,0.000,0
3779,-26.884,-15.568,0.000,-0.005,0.000,-0.059,9.569,0.473,-24.379,-11.459,0.000,-0.005,0.000,-0.360,10.045,0.290,0.000,0.000,-0.052,0.000,0.000,0.000,0
3780,-26.884,-15.568,0.000,0.005,0.000,-0.147,9.691,0.259,-24.335,-11.459,0.000,-0.005,0.000,-0.334,10.074,0.229,0.000,0.000,-0.052,0.000,0.000,0.000,0
3781,-26.862,-15.568,0.000,0.005,0.000,-0.135,9.667,0.259,-24.291,-11.459,0.000,0.000,0.000,-0.279,10.035,0.259,0.000,0.000,-0.057,0.000,0.000,0.000,0
3782,-26.862,-15.568,0.000,-0.027,0.000,0.000,9.571,0.351,-24.269,-11.459,0.000,-0.005,0.000,-0.214,10.007,0.137,0.000,0.000,-0.068,0.000,0.000,0.000,0
3783,-26.862,-15.568,0.000,0.016,0.000,0.000,9.593,0.412,-24.247,-11.459,0.000,0.005,0.000,-0.195,10.050,0.168,0.000,0.000,-0.065,0.000,0.000,0.000,0
3784,-26.840,-15.568,0.000,-0.005,0.000,-0.116,9.683,0.290,-24.225,-11.459,0.000,-0.016,0.000,-0.260,10.067,0.229,0.000,0.000,-0.048,0.000,0.000,0.000,0
3785,-26.840,-15.568,0.000,0.000,0.000,-0.138,9.660,0.168,-24.203,-11.459,0.000,-0.005,0.000,-0.265,10.071,0.290,0.000,0.000,-0.032,0.000,0.000,0.000,0
3786,-26.818,-15.568,0.000,-0.005,0.000,-0.056,9.602,0.046,-24.159,-11.459,0.000,0.005,0.000,-0.257,10.083,0.168,0.000,0.000,-0.023,0.000,0.000,0.000,0
3787,-26.818,-15.568,0.000,-0.016,0.000,-0.097,9.698,0.046,-24.137,-11.459,0.000,0.005,0.000,-0.296,10.059,0.168,0.000,0.000,-0.020,0.000,0.000,0.000,0
3788,-26.796,-15.568,0.000,0.016,0.000,-0.164,9.719,0.137,-24.115,-11.459,0.000,-0.005,0.000,-0.221,10.067,0.137,0.000,0.000,-0.015,0.000,0.000,0.000,0
3789,-26.774,-15.568,0.000,0.005,0.000,-0.068,9.633,0.198,-24.093,-11.459,0.000,0.000,0.000,-0.171,10.067,0.229,0.000,0.000,-0.011,0.000,0.000,0.000,0
3790,-26.774,-15.568,0.000,-0.016,0.000,-0.001,9.616,0.015,-24.071,-11.459,0.000,0.000,0.000,-0.265,10.093,0.229,0.000,0.000,-0.017,0.000,0.000,0.000,0
3791,-26.774,-15.568,0.000,-0.005,0.000,-0.061,9.688,0.076,-24.027,-11.459,0.000,-0.016,0.000,-0.267,10.134,0.076,0.000,0.000,-0.029,0.000,0.000,0.000,0
3792,-26.774,-15.568,0.000,0.000,0.000,-0.133,9.686,0.046,-24.005,-11.459,0.000,0.005,0.000,-0.178,10.129,-0.046,0.000,0.000,-0.040,0.000,0.000,0.000,0
3793,-26.752,-15.568,0.000,-0.005,0.000,-0.126,9.674,-0.076,-24.005,-11.459,0.000,0.005,0.000,-0.114,10.138,-0.076,0.000,0.000,-0.048,0.000,0.000,0.000,0
3794,-26.730,-15.568,0.000,0.000,0.000,-0.083,9.719,-0.137,-23.984,-11.459,0.000,-0.005,0.000,-0.126,10.138,0.229,0.000,0.000,-0.057,0.000,0.000,0.000,0
3795,-26.730,-15.568,0.000,0.005,0.000,-0.090,9.679,-0.137,-23.962,-11.459,0.000,0.016,0.000,-0.214,10.098,0.259,0.000,0.000,-0.066,0.000,0.000,0.000,0
3796,-26.708,-15.568,0.000,0.027,0.000,-0.078,9.609,-0.168,-23.940,-11.459,0.000,-0.005,0.000,-0.186,10.069,0.076,0.000,0.000,-0.071,0.000,0.000,0.000,0
3797,-26.708,-15.568,0.000,0.000,0.000,-0.061,9.655,-0.259,-23.918,-11.459,0.000,0.005,0.000,-0.166,10.100,0.000,0.000,0.000,-0.077,0.000,0.000,0.000,0
3798,-26.708,-15.568,0.000,-0.005,0.000,-0.078,9.688,-0.168,-23.918,-11.459,0.000,0.000,0.000,-0.147,10.107,0.107,0.000,0.000,-0.089,0.000,0.000,0.000,0
3799,-26.686,-15.568,0.000,0.000,0.000,-0.095,9.652,-0.076,-23.896,-11.459,0.000,-0.016,0.000,-0.071,10.100,0.107,0.000,0.000,-0.097,0.000,0.000,0.000,0
3800,-26.686,-15.568,0.000,0.005,0.000,-0.085,9.676,-0.076,-23.896,-11.459,0.000,-0.005,0.000,-0.111,10.088,0.015,0.000,0.000,-0.091,0.000,0.000,0.000,0
3801,-26.664,-15.568,0.000,0.000,0.000,-0.140,9.715,-0.107,-23.874,-11.459,0.000,0.016,0.000,-0.162,10.069,-0.046,0.000,0.000,-0.088,0.000,0.000,0.000,0
3802,-26.664,-15.568,0.000,0.000,0.000,-0.142,9.717,-0.107,-23.852,-11.459,0.000,0.000,0.000,-0.109,10.067,-0.076,0.000,0.000,-0.101,0.000,0.000,0.000,0
3803,-26.642,-15.568,0.000,-0.005,0.000,-0.073,9.748,-0.137,-23.852,-11.459,0.000,0.005,0.000,-0.075,10.074,-0.076,0.000,0.000,-0.117,0.000,0.000,0.000,0
3804,-26.642,-15.568,0.000,0.005,0.000,-0.095,9.746,-0.443,-23.830,-11.459,0.000,0.000,0.000,-0.047,10.081,-0.198,0.000,0.000,-0.127,0.000,0.000,0.000,0
3805,-26.620,-15.568,0.000,0.000,0.000,-0.147,9.722,-0.320,-23.830,-11.459,0.000,0.005,0.000,-0.030,10.100,-0.046,0.000,0.000,-0.136,0.000,0.000,0.000,0
3806,-26.598,-15.568,0.000,0.000,0.000,-0.154,9.734,-0.320,-23.830,-11.459,0.000,-0.005,0.000,-0.059,10.093,-0.107,0.000,0.000,-0.160,0.000,0.000,0.000,0
3807,-26.598,-15.568,0.000,0.005,0.000,-0.116,9.760,-0.320,-23.830,-11.459,0.000,-0.016,0.000,-0.066,10.093,-0.107,0.000,0.000,-0.178,0.000,0.000,0.000,0
3808,-26.576,-15.568,0.000,0.000,0.000,-0.056,9.782,-0.320,-23.830,-11.459,0.000,-0.016,0.000,-0.004,10.076,-0.198,0.000,0.000,-0.179,0.000,0.000,0.000,0
3809,-26.576,-15.568,0.000,0.000,0.000,-0.080,9.774,-0.412,-23.830,-11.459,0.000,-0.005,0.000,0.042,10.059,-0.198,0.000,0.000,-0.165,0.000,0.000,0.000,0
3810,-26.554,-15.568,0.000,0.005,0.000,-0.090,9.734,-0.473,-23.830,-11.459,0.000,0.000,0.000,-0.068,10.064,-0.290,0.000,0.000,-0.113,0.000,0.000,0.000,0
3811,-26.554,-15.568,0.000,0.005,0.000,-0.085,9.739,-0.473,-23.808,-11.459,0.000,-0.005,0.000,-0.018,10.026,-0.229,0.000,0.000,-0.049,0.000,0.000,0.000,0
3812,-26.532,-15.568,0.000,0.000,0.000,-0.109,9.774,-0.351,-23.808,-11.459,0.000,0.000,0.000,0.032,10.009,-0.168,0.000,0.000,-0.028,0.000,0.000,0.000,0
3813,-26.532,-15.568,0.000,-0.005,0.000,-0.075,9.791,-0.504,-23.830,-11.459,0.000,0.000,0.000,0.016,9.995,-0.168,0.000,0.000,-0.050,0.000,0.000,0.000,0
3814,-26.532,-15.568,0.000,0.016,0.000,-0.071,9.767,-0.381,-23.830,-11.459,0.000,0.005,0.000,0.013,10.009,-0.229,0.000,0.000,-0.068,0.000,0.000,0.000,0
3815,-26.510,-15.568,0.000,0.000,0.000,-0.130,9.715,-0.381,-23.830,-11.459,0.000,-0.005,0.000,0.035,10.002,-0.137,0.000,0.000,-0.073,0.000,0.000,0.000,0
3816,-26.510,-15.568,0.000,0.016,0.000,-0.114,9.731,-0.656,-23.830,-11.459,0.000,0.000,0.000,0.092,9.968,-0.046,0.000,0.000,-0.076,0.000,0.000,0.000,0
3817,-26.488,-15.568,0.000,0.000,0.000,-0.040,9.770,-0.656,-23.852,-11.459,0.000,-0.005,0.000,0.092,9.997,-0.015,0.000,0.000,-0.040,0.000,0.000,0.000,0
3818,-26.488,-15.568,0.000,-0.005,0.000,-0.044,9.755,-0.412,-23.852,-11.459,0.000,0.000,0.000,0.044,10.031,-0.015,0.000,0.000,0.007,0.000,0.000,0.000,0
3819,-26.488,-15.568,0.000,0.005,0.000,-0.092,9.722,-0.290,-23.852,-11.459,0.000,0.005,0.000,0.018,10.045,-0.107,0.000,0.000,0.011,0.000,0.000,0.000,0
3820,-26.466,-15.568,0.000,-0.005,0.000,-0.059,9.662,-0.290,-23.852,-11.459,0.000,-0.016,0.000,0.080,10.023,-0.259,0.000,0.000,-0.021,0.000,0.000,0.000,0
3821,-26.466,-15.568,0.000,-0.016,0.000,-0.051,9.662,-0.351,-23.874,-11.459,0.000,-0.005,0.000,0.123,10.007,-0.351,0.000,0.000,-0.057,0.000,0.000,0.000,0
3822,-26.466,-15.568,0.000,0.000,0.000,-0.087,9.743,-0.381,-23.874,-11.459,0.000,0.000,0.000,0.054,10.033,-0.381,0.000,0.000,-0.060,0.000,0.000,0.000,0
3823,-26.444,-15.568,0.000,0.000,0.000,-0.040,9.755,-0.412,-23.896,-11.459,0.000,-0.005,0.000,0.078,10.043,-0.351,0.000,0.000,-0.062,0.000,0.000,0.000,0
3824,-26.444,-15.568,0.000,0.000,0.000,0.000,9.691,-0.473,-23.896,-11.459,0.000,0.005,0.000,0.142,10.057,-0.320,0.000,0.000,-0.062,0.000,0.000,0.000,0
3825,-26.444,-15.568,0.000,0.005,0.000,-0.016,9.683,-0.351,-23.918,-11.459,0.000,0.005,0.000,0.142,10.057,-0.381,0.000,0.000,-0.037,0.000,0.000,0.000,0
3826,-26.444,-15.568,0.000,0.000,0.000,-0.047,9.724,-0.259,-23.918,-11.459,0.000,0.000,0.000,0.047,10.093,-0.443,0.000,0.000,-0.003,0.000,0.000,0.000,0
3827,-26.444,-15.568,0.000,-0.016,0.000,-0.035,9.741,-0.259,-23.940,-11.459,0.000,-0.005,0.000,0.025,10.091,-0.473,0.000,0.000,0.008,0.000,0.000,0.000,0
3828,-26.444,-15.568,0.000,-0.005,0.000,0.011,9.722,-0.443,-23.940,-11.459,0.000,0.000,0.000,0.095,10.052,-0.381,0.000,0.000,0.011,0.000,0.000,0.000,0
3829,-26.444,-15.568,0.000,-0.005,0.000,0.013,9.724,-0.412,-23.962,-11.459,0.000,0.016,0.000,0.176,10.055,-0.351,0.000,0.000,0.009,0.000,0.000,0.000,0
3830,-26.444,-15.568,0.000,-0.016,0.000,-0.011,9.729,-0.259,-23.984,-11.459,0.000,-0.016,0.000,0.164,10.057,-0.473,0.000,0.000,-0.000,0.000,0.000,0.000,0
